week_start,market,sku_id,units,price,promo_flag,holiday_flag,temp_c,rain_mm
2023-04-03,Hyderabad,S006,149,14.72,1,0,32.34,2.65
2023-04-03,Kolkata,S001,60,9.93,0,0,37.55,6.97
2023-04-03,Kolkata,S002,65,6.49,0,0,37.55,6.97
2023-04-03,Kolkata,S003,87,16.39,0,0,37.55,6.97
2023-04-03,Kolkata,S004,80,22.18,0,0,37.55,6.97
2023-04-03,Kolkata,S005,91,15.16,0,0,37.55,6.97
2023-04-03,Kolkata,S006,176,14.96,1,0,37.55,6.97
2023-04-03,Mumbai,S001,34,10.09,0,0,29.07,3.15
2023-04-03,Mumbai,S002,36,6.49,0,0,29.07,3.15
2023-04-03,Mumbai,S003,51,16.29,0,0,29.07,3.15
2023-04-03,Mumbai,S004,65,19.7,1,0,29.07,3.15
2023-04-03,Mumbai,S005,46,15.27,0,0,29.07,3.15
2023-04-03,Mumbai,S006,73,16.41,0,0,29.07,3.15
2023-04-10,Bengaluru,S001,54,10.15,0,0,34.48,3.89
2023-04-10,Bengaluru,S002,42,6.52,0,0,34.48,3.89
2023-04-10,Bengaluru,S003,71,16.26,0,0,34.48,3.89
2023-04-10,Bengaluru,S004,79,21.53,0,0,34.48,3.89
2023-04-10,Bengaluru,S005,73,15.45,0,0,34.48,3.89
2023-04-10,Bengaluru,S006,85,16.92,0,0,34.48,3.89
2023-04-10,Delhi,S001,27,10.06,0,0,32.39,2.98
2023-04-10,Delhi,S002,46,6.37,0,0,32.39,2.98
2023-04-10,Delhi,S003,47,16.47,0,0,32.39,2.98
2023-04-10,Delhi,S004,44,22.03,0,0,32.39,2.98
2023-04-10,Delhi,S005,52,15.49,0,0,32.39,2.98
2023-04-10,Delhi,S006,58,16.61,0,0,32.39,2.98
2023-04-10,Hyderabad,S001,61,10.04,0,0,31.39,2.05
2023-04-10,Hyderabad,S002,67,6.31,0,0,31.39,2.05
2023-04-10,Hyderabad,S003,88,16.1,0,0,31.39,2.05
2023-04-10,Hyderabad,S004,95,22.12,0,0,31.39,2.05
2023-04-10,Hyderabad,S005,136,13.87,1,0,31.39,2.05
2023-04-10,Hyderabad,S006,115,16.77,0,0,31.39,2.05
2023-04-10,Kolkata,S001,53,10.12,0,0,36.56,3.92
2023-04-10,Kolkata,S002,85,6.48,0,0,36.56,3.92
2023-04-10,Kolkata,S003,80,16.0,0,0,36.56,3.92
2023-04-10,Kolkata,S004,92,22.12,0,0,36.56,3.92
2023-04-10,Kolkata,S005,111,15.22,0,0,36.56,3.92
2023-04-10,Kolkata,S006,105,16.42,0,0,36.56,3.92
2023-04-10,Mumbai,S001,46,10.06,0,0,25.83,3.7
2023-04-10,Mumbai,S002,37,6.5,0,0,25.83,3.7
2023-04-10,Mumbai,S003,68,16.35,0,0,25.83,3.7
2023-04-10,Mumbai,S004,65,21.91,0,0,25.83,3.7
2023-04-10,Mumbai,S005,67,15.25,0,0,25.83,3.7
2023-04-10,Mumbai,S006,68,16.68,0,0,25.83,3.7
2023-04-17,Bengaluru,S001,62,9.09,1,0,30.71,2.37
2023-04-17,Bengaluru,S002,58,6.36,0,0,30.71,2.37
2023-04-17,Bengaluru,S003,56,16.12,0,0,30.71,2.37
2023-04-17,Bengaluru,S004,68,21.51,0,0,30.71,2.37
2023-04-17,Bengaluru,S005,76,15.47,0,0,30.71,2.37
2023-04-17,Bengaluru,S006,84,16.75,0,0,30.71,2.37
2023-04-17,Delhi,S001,41,9.91,0,0,32.37,0.21
2023-04-17,Delhi,S002,34,6.42,0,0,32.37,0.21
2023-04-17,Delhi,S003,50,16.08,0,0,32.37,0.21
2023-04-17,Delhi,S004,48,21.89,0,0,32.37,0.21
2023-04-17,Delhi,S005,60,15.33,0,0,32.37,0.21
2023-04-17,Delhi,S006,65,17.01,0,0,32.37,0.21
2023-04-17,Hyderabad,S001,61,9.8,0,0,29.44,3.71
2023-04-17,Hyderabad,S002,89,5.83,1,0,29.44,3.71
2023-04-17,Hyderabad,S003,66,16.32,0,0,29.44,3.71
2023-04-17,Hyderabad,S004,98,22.31,0,0,29.44,3.71
2023-04-17,Hyderabad,S005,127,15.24,0,0,29.44,3.71
2023-04-17,Hyderabad,S006,119,16.4,0,0,29.44,3.71
2023-04-17,Kolkata,S001,50,10.01,0,0,39.4,3.39
2023-04-17,Kolkata,S002,79,6.35,0,0,39.4,3.39
2023-04-17,Kolkata,S003,79,16.14,0,0,39.4,3.39
2023-04-17,Kolkata,S004,77,21.76,0,0,39.4,3.39
2023-04-17,Kolkata,S005,81,15.5,0,0,39.4,3.39
2023-04-17,Kolkata,S006,116,16.88,0,0,39.4,3.39
2023-04-17,Mumbai,S001,29,10.02,0,0,25.12,2.72
2023-04-17,Mumbai,S002,40,6.49,0,0,25.12,2.72
2023-04-17,Mumbai,S003,54,15.98,0,0,25.12,2.72
2023-04-17,Mumbai,S004,62,21.6,0,0,25.12,2.72
2023-04-17,Mumbai,S005,65,15.48,0,0,25.12,2.72
2023-04-17,Mumbai,S006,55,16.93,0,0,25.12,2.72
2023-04-24,Bengaluru,S001,74,9.15,1,0,32.8,2.48
2023-04-24,Bengaluru,S002,54,6.46,0,0,32.8,2.48
2023-04-24,Bengaluru,S003,86,14.79,1,0,32.8,2.48
2023-04-24,Bengaluru,S004,77,22.33,0,0,32.8,2.48
2023-04-24,Bengaluru,S005,76,15.35,0,0,32.8,2.48
2023-04-24,Bengaluru,S006,77,16.72,0,0,32.8,2.48
2023-04-24,Delhi,S001,36,10.03,0,0,32.77,2.63
2023-04-24,Delhi,S002,48,6.4,0,0,32.77,2.63
2023-04-24,Delhi,S003,42,16.07,0,0,32.77,2.63
2023-04-24,Delhi,S004,53,21.64,0,0,32.77,2.63
2023-04-24,Delhi,S005,50,15.52,0,0,32.77,2.63
2023-04-24,Delhi,S006,79,16.89,0,0,32.77,2.63
2023-04-24,Hyderabad,S001,70,9.93,0,0,31.42,1.48
2023-04-24,Hyderabad,S002,101,5.68,1,0,31.42,1.48
2023-04-24,Hyderabad,S003,66,16.34,0,0,31.42,1.48
2023-04-24,Hyderabad,S004,92,21.55,0,0,31.42,1.48
2023-04-24,Hyderabad,S005,122,15.26,0,0,31.42,1.48
2023-04-24,Hyderabad,S006,118,16.6,0,0,31.42,1.48
2023-04-24,Kolkata,S001,59,10.05,0,0,35.0,2.42
2023-04-24,Kolkata,S002,85,6.39,0,0,35.0,2.42
2023-04-24,Kolkata,S003,78,16.32,0,0,35.0,2.42
2023-04-24,Kolkata,S004,85,22.09,0,0,35.0,2.42
2023-04-24,Kolkata,S005,90,15.53,0,0,35.0,2.42
2023-04-24,Kolkata,S006,100,16.89,0,0,35.0,2.42
2023-04-24,Mumbai,S001,36,9.9,0,0,24.51,3.24
2023-04-24,Mumbai,S002,47,6.3,0,0,24.51,3.24
2023-04-24,Mumbai,S003,51,16.0,0,0,24.51,3.24
2023-04-24,Mumbai,S004,57,22.1,0,0,24.51,3.24
2023-04-24,Mumbai,S005,73,15.47,0,0,24.51,3.24
2023-04-24,Mumbai,S006,78,16.83,0,0,24.51,3.24
2023-05-01,Bengaluru,S001,42,8.88,1,0,32.71,3.06
2023-05-01,Bengaluru,S002,47,6.45,0,0,32.71,3.06
2023-05-01,Bengaluru,S003,80,14.83,1,0,32.71,3.06
2023-05-01,Bengaluru,S004,71,21.6,0,0,32.71,3.06
2023-05-01,Bengaluru,S005,81,15.22,0,0,32.71,3.06
2023-05-01,Bengaluru,S006,82,16.36,0,0,32.71,3.06
2023-05-01,Delhi,S001,36,10.15,0,0,33.57,1.59
2023-05-01,Delhi,S002,43,6.39,0,0,33.57,1.59
2023-05-01,Delhi,S003,33,16.44,0,0,33.57,1.59
2023-05-01,Delhi,S004,50,21.71,0,0,33.57,1.59
2023-05-01,Delhi,S005,53,15.22,0,0,33.57,1.59
2023-05-01,Delhi,S006,64,14.79,1,0,33.57,1.59
2023-05-01,Hyderabad,S001,56,10.03,0,0,30.76,0.11
2023-05-01,Hyderabad,S002,82,6.37,0,0,30.76,0.11
2023-05-01,Hyderabad,S003,78,16.38,0,0,30.76,0.11
2023-05-01,Hyderabad,S004,88,21.98,0,0,30.76,0.11
2023-05-01,Hyderabad,S005,108,15.08,0,0,30.76,0.11
2023-05-01,Hyderabad,S006,107,16.5,0,0,30.76,0.11
2023-05-01,Kolkata,S001,79,9.02,1,0,32.85,3.15
2023-05-01,Kolkata,S002,50,6.33,0,0,32.85,3.15
2023-05-01,Kolkata,S003,67,16.06,0,0,32.85,3.15
2023-05-01,Kolkata,S004,91,21.59,0,0,32.85,3.15
2023-05-01,Kolkata,S005,97,15.54,0,0,32.85,3.15
2023-05-01,Kolkata,S006,91,16.51,0,0,32.85,3.15
2023-05-01,Mumbai,S001,28,10.02,0,0,25.96,2.65
2023-05-01,Mumbai,S002,38,6.4,0,0,25.96,2.65
2023-05-01,Mumbai,S003,43,16.39,0,0,25.96,2.65
2023-05-01,Mumbai,S004,57,21.58,0,0,25.96,2.65
2023-05-01,Mumbai,S005,54,15.37,0,0,25.96,2.65
2023-05-01,Mumbai,S006,75,16.55,0,0,25.96,2.65
2023-05-08,Bengaluru,S001,40,10.0,0,0,33.91,0.9
2023-05-08,Bengaluru,S002,51,6.36,0,0,33.91,0.9
2023-05-08,Bengaluru,S003,65,16.51,0,0,33.91,0.9
2023-05-08,Bengaluru,S004,69,21.63,0,0,33.91,0.9
2023-05-08,Bengaluru,S005,88,15.42,0,0,33.91,0.9
2023-05-08,Bengaluru,S006,85,16.51,0,0,33.91,0.9
2023-05-08,Delhi,S001,28,10.15,0,0,36.28,1.79
2023-05-08,Delhi,S002,37,6.52,0,0,36.28,1.79
2023-05-08,Delhi,S003,45,16.15,0,0,36.28,1.79
2023-05-08,Delhi,S004,54,19.68,1,0,36.28,1.79
2023-05-08,Delhi,S005,56,14.95,0,0,36.28,1.79
2023-05-08,Delhi,S006,72,15.06,1,0,36.28,1.79
2023-05-08,Hyderabad,S001,65,9.96,0,0,29.37,0.68
2023-05-08,Hyderabad,S002,76,6.43,0,0,29.37,0.68
2023-05-08,Hyderabad,S003,84,14.75,1,0,29.37,0.68
2023-05-08,Hyderabad,S004,103,22.03,0,0,29.37,0.68
2023-05-08,Hyderabad,S005,91,15.13,0,0,29.37,0.68
2023-05-08,Hyderabad,S006,117,16.6,0,0,29.37,0.68
2023-05-08,Kolkata,S001,63,8.92,1,0,33.41,4.05
2023-05-08,Kolkata,S002,65,6.49,0,0,33.41,4.05
2023-05-08,Kolkata,S003,83,16.36,0,0,33.41,4.05
2023-05-08,Kolkata,S004,88,21.88,0,0,33.41,4.05
2023-05-08,Kolkata,S005,138,13.88,1,0,33.41,4.05
2023-05-08,Kolkata,S006,125,14.71,1,0,33.41,4.05
2023-05-08,Mumbai,S001,25,10.12,0,0,23.63,4.66
2023-05-08,Mumbai,S002,33,6.52,0,0,23.63,4.66
2023-05-08,Mumbai,S003,55,16.15,0,0,23.63,4.66
2023-05-08,Mumbai,S004,64,22.04,0,0,23.63,4.66
2023-05-08,Mumbai,S005,63,15.21,0,0,23.63,4.66
2023-05-08,Mumbai,S006,65,16.47,0,0,23.63,4.66
2023-05-15,Bengaluru,S001,40,9.88,0,0,33.59,2.68
2023-05-15,Bengaluru,S002,41,6.4,0,0,33.59,2.68
2023-05-15,Bengaluru,S003,49,16.38,0,0,33.59,2.68
2023-05-15,Bengaluru,S004,82,22.15,0,0,33.59,2.68
2023-05-15,Bengaluru,S005,74,15.51,0,0,33.59,2.68
2023-05-15,Bengaluru,S006,106,16.55,0,0,33.59,2.68
2023-05-15,Delhi,S001,35,8.92,1,0,33.71,3.7
2023-05-15,Delhi,S002,44,5.71,1,0,33.71,3.7
2023-05-15,Delhi,S003,34,16.03,0,0,33.71,3.7
2023-05-15,Delhi,S004,63,19.61,1,0,33.71,3.7
2023-05-15,Delhi,S005,45,15.25,0,0,33.71,3.7
2023-05-15,Delhi,S006,71,14.82,1,0,33.71,3.7
2023-05-15,Hyderabad,S001,63,9.82,0,0,28.01,0.22
2023-05-15,Hyderabad,S002,61,6.32,0,0,28.01,0.22
2023-05-15,Hyderabad,S003,126,14.76,1,0,28.01,0.22
2023-05-15,Hyderabad,S004,100,22.28,0,0,28.01,0.22
2023-05-15,Hyderabad,S005,129,13.63,1,0,28.01,0.22
2023-05-15,Hyderabad,S006,98,16.81,0,0,28.01,0.22
2023-05-15,Kolkata,S001,44,9.93,0,0,32.87,2.49
2023-05-15,Kolkata,S002,62,6.34,0,0,32.87,2.49
2023-05-15,Kolkata,S003,74,16.37,0,0,32.87,2.49
2023-05-15,Kolkata,S004,72,21.87,0,0,32.87,2.49
2023-05-15,Kolkata,S005,124,13.67,1,0,32.87,2.49
2023-05-15,Kolkata,S006,120,14.84,1,0,32.87,2.49
2023-05-15,Mumbai,S001,42,9.79,0,0,23.67,3.2
2023-05-15,Mumbai,S002,48,6.51,0,0,23.67,3.2
2023-05-15,Mumbai,S003,47,15.89,0,0,23.67,3.2
2023-05-15,Mumbai,S004,63,19.53,1,0,23.67,3.2
2023-05-15,Mumbai,S005,52,15.45,0,0,23.67,3.2
2023-05-15,Mumbai,S006,60,16.52,0,0,23.67,3.2
2023-05-22,Bengaluru,S001,42,9.97,0,0,32.75,0.01
2023-05-22,Bengaluru,S002,56,6.52,0,0,32.75,0.01
2023-05-22,Bengaluru,S003,71,16.22,0,0,32.75,0.01
2023-05-22,Bengaluru,S004,89,19.48,1,0,32.75,0.01
2023-05-22,Bengaluru,S005,81,15.39,0,0,32.75,0.01
2023-05-22,Bengaluru,S006,93,16.86,0,0,32.75,0.01
2023-05-22,Delhi,S001,35,8.8,1,0,29.79,0.0
2023-05-22,Delhi,S002,41,5.69,1,0,29.79,0.0
2023-05-22,Delhi,S003,35,16.34,0,0,29.79,0.0
2023-05-22,Delhi,S004,29,21.62,0,0,29.79,0.0
2023-05-22,Delhi,S005,54,14.97,0,0,29.79,0.0
2023-05-22,Delhi,S006,62,16.76,0,0,29.79,0.0
2023-05-22,Hyderabad,S001,85,9.14,1,0,29.54,2.16
2023-05-22,Hyderabad,S002,64,6.31,0,0,29.54,2.16
2023-05-22,Hyderabad,S003,85,14.75,1,0,29.54,2.16
2023-05-22,Hyderabad,S004,87,22.11,0,0,29.54,2.16
2023-05-22,Hyderabad,S005,132,13.94,1,0,29.54,2.16
2023-05-22,Hyderabad,S006,106,17.0,0,0,29.54,2.16
2023-05-22,Kolkata,S001,50,10.02,0,0,39.21,3.96
2023-05-22,Kolkata,S002,45,6.4,0,0,39.21,3.96
2023-05-22,Kolkata,S003,87,14.69,1,0,39.21,3.96
2023-05-22,Kolkata,S004,80,22.0,0,0,39.21,3.96
2023-05-22,Kolkata,S005,112,13.52,1,0,39.21,3.96
2023-05-22,Kolkata,S006,102,16.49,0,0,39.21,3.96
2023-05-22,Mumbai,S001,28,10.12,0,0,23.54,3.42
2023-05-22,Mumbai,S002,43,6.41,0,0,23.54,3.42
2023-05-22,Mumbai,S003,46,16.38,0,0,23.54,3.42
2023-05-22,Mumbai,S004,55,19.53,1,0,23.54,3.42
2023-05-22,Mumbai,S005,43,15.47,0,0,23.54,3.42
2023-05-22,Mumbai,S006,81,15.22,1,0,23.54,3.42
2023-05-29,Bengaluru,S001,36,9.84,0,0,32.14,1.59
2023-05-29,Bengaluru,S002,64,6.47,0,0,32.14,1.59
2023-05-29,Bengaluru,S003,64,16.04,0,0,32.14,1.59
2023-05-29,Bengaluru,S004,76,20.0,1,0,32.14,1.59
2023-05-29,Bengaluru,S005,95,15.29,0,0,32.14,1.59
2023-05-29,Bengaluru,S006,75,16.42,0,0,32.14,1.59
2023-05-29,Delhi,S001,32,10.02,0,0,33.77,0.0
2023-05-29,Delhi,S002,28,6.51,0,0,33.77,0.0
2023-05-29,Delhi,S003,37,16.13,0,0,33.77,0.0
2023-05-29,Delhi,S004,41,22.17,0,0,33.77,0.0
2023-05-29,Delhi,S005,52,15.31,0,0,33.77,0.0
2023-05-29,Delhi,S006,50,16.51,0,0,33.77,0.0
2023-05-29,Hyderabad,S001,65,9.14,1,0,27.1,1.73
2023-05-29,Hyderabad,S002,53,6.52,0,0,27.1,1.73
2023-05-29,Hyderabad,S003,50,16.35,0,0,27.1,1.73
2023-05-29,Hyderabad,S004,73,22.18,0,0,27.1,1.73
2023-05-29,Hyderabad,S005,87,15.19,0,0,27.1,1.73
2023-05-29,Hyderabad,S006,95,16.39,0,0,27.1,1.73
2023-05-29,Kolkata,S001,45,9.9,0,0,35.22,1.38
2023-05-29,Kolkata,S002,71,5.76,1,0,35.22,1.38
2023-05-29,Kolkata,S003,81,14.74,1,0,35.22,1.38
2023-05-29,Kolkata,S004,94,21.79,0,0,35.22,1.38
2023-05-29,Kolkata,S005,79,14.96,0,0,35.22,1.38
2023-05-29,Kolkata,S006,78,16.78,0,0,35.22,1.38
2023-05-29,Mumbai,S001,36,10.15,0,0,26.02,1.34
2023-05-29,Mumbai,S002,32,6.32,0,0,26.02,1.34
2023-05-29,Mumbai,S003,44,16.42,0,0,26.02,1.34
2023-05-29,Mumbai,S004,53,22.29,0,0,26.02,1.34
2023-05-29,Mumbai,S005,57,15.28,0,0,26.02,1.34
2023-05-29,Mumbai,S006,76,14.88,1,0,26.02,1.34
2023-06-05,Bengaluru,S001,45,9.95,0,0,32.3,3.45
2023-06-05,Bengaluru,S002,49,6.41,0,0,32.3,3.45
2023-06-05,Bengaluru,S003,51,16.27,0,0,32.3,3.45
2023-06-05,Bengaluru,S004,70,19.8,1,0,32.3,3.45
2023-06-05,Bengaluru,S005,67,15.32,0,0,32.3,3.45
2023-06-05,Bengaluru,S006,77,16.41,0,0,32.3,3.45
2023-06-05,Delhi,S001,30,9.92,0,0,30.58,1.63
2023-06-05,Delhi,S002,26,6.47,0,0,30.58,1.63
2023-06-05,Delhi,S003,42,16.13,0,0,30.58,1.63
2023-06-05,Delhi,S004,42,22.31,0,0,30.58,1.63
2023-06-05,Delhi,S005,52,15.5,0,0,30.58,1.63
2023-06-05,Delhi,S006,64,16.93,0,0,30.58,1.63
2023-06-05,Hyderabad,S001,66,8.97,1,0,27.91,0.93
2023-06-05,Hyderabad,S002,49,6.36,0,0,27.91,0.93
2023-06-05,Hyderabad,S003,65,15.95,0,0,27.91,0.93
2023-06-05,Hyderabad,S004,96,21.54,0,0,27.91,0.93
2023-06-05,Hyderabad,S005,78,15.53,0,0,27.91,0.93
2023-06-05,Hyderabad,S006,90,16.74,0,0,27.91,0.93
2023-06-05,Kolkata,S001,40,9.8,0,0,34.15,3.2
2023-06-05,Kolkata,S002,76,5.71,1,0,34.15,3.2
2023-06-05,Kolkata,S003,78,14.44,1,0,34.15,3.2
2023-06-05,Kolkata,S004,79,21.63,0,0,34.15,3.2
2023-06-05,Kolkata,S005,86,15.23,0,0,34.15,3.2
2023-06-05,Kolkata,S006,90,16.48,0,0,34.15,3.2
2023-06-05,Mumbai,S001,28,10.05,0,0,21.08,3.04
2023-06-05,Mumbai,S002,28,6.48,0,0,21.08,3.04
2023-06-05,Mumbai,S003,40,15.87,0,0,21.08,3.04
2023-06-05,Mumbai,S004,49,21.75,0,0,21.08,3.04
2023-06-05,Mumbai,S005,51,15.3,0,0,21.08,3.04
2023-06-05,Mumbai,S006,82,15.12,1,0,21.08,3.04
2023-06-12,Bengaluru,S001,49,10.01,0,0,32.58,1.29
2023-06-12,Bengaluru,S002,49,6.32,0,0,32.58,1.29
2023-06-12,Bengaluru,S003,45,16.31,0,0,32.58,1.29
2023-06-12,Bengaluru,S004,58,22.11,0,0,32.58,1.29
2023-06-12,Bengaluru,S005,64,15.36,0,0,32.58,1.29
2023-06-12,Bengaluru,S006,101,14.74,1,0,32.58,1.29
2023-06-12,Delhi,S001,20,10.1,0,0,31.21,2.3
2023-06-12,Delhi,S002,36,6.44,0,0,31.21,2.3
2023-06-12,Delhi,S003,41,14.48,1,0,31.21,2.3
2023-06-12,Delhi,S004,49,21.62,0,0,31.21,2.3
2023-06-12,Delhi,S005,50,15.46,0,0,31.21,2.3
2023-06-12,Delhi,S006,50,16.81,0,0,31.21,2.3
2023-06-12,Hyderabad,S001,55,10.15,0,0,30.1,0.0
2023-06-12,Hyderabad,S002,58,6.38,0,0,30.1,0.0
2023-06-12,Hyderabad,S003,58,16.19,0,0,30.1,0.0
2023-06-12,Hyderabad,S004,82,21.74,0,0,30.1,0.0
2023-06-12,Hyderabad,S005,93,15.05,0,0,30.1,0.0
2023-06-12,Hyderabad,S006,88,16.36,0,0,30.1,0.0
2023-06-12,Kolkata,S001,42,9.8,0,0,31.45,3.14
2023-06-12,Kolkata,S002,48,6.51,0,0,31.45,3.14
2023-06-12,Kolkata,S003,62,15.92,0,0,31.45,3.14
2023-06-12,Kolkata,S004,62,22.27,0,0,31.45,3.14
2023-06-12,Kolkata,S005,85,15.48,0,0,31.45,3.14
2023-06-12,Kolkata,S006,99,16.47,0,0,31.45,3.14
2023-06-12,Mumbai,S001,44,9.09,1,0,26.12,2.55
2023-06-12,Mumbai,S002,36,6.54,0,0,26.12,2.55
2023-06-12,Mumbai,S003,44,16.19,0,0,26.12,2.55
2023-06-12,Mumbai,S004,41,21.65,0,0,26.12,2.55
2023-06-12,Mumbai,S005,56,15.24,0,0,26.12,2.55
2023-06-12,Mumbai,S006,58,16.4,0,0,26.12,2.55
2023-06-19,Bengaluru,S001,38,9.77,0,0,29.51,1.81
2023-06-19,Bengaluru,S002,33,6.42,0,0,29.51,1.81
2023-06-19,Bengaluru,S003,47,16.3,0,0,29.51,1.81
2023-06-19,Bengaluru,S004,66,22.15,0,0,29.51,1.81
2023-06-19,Bengaluru,S005,59,14.98,0,0,29.51,1.81
2023-06-19,Bengaluru,S006,84,15.08,1,0,29.51,1.81
2023-06-19,Delhi,S001,28,10.03,0,0,31.43,1.37
2023-06-19,Delhi,S002,23,6.33,0,0,31.43,1.37
2023-06-19,Delhi,S003,44,14.76,1,0,31.43,1.37
2023-06-19,Delhi,S004,36,22.28,0,0,31.43,1.37
2023-06-19,Delhi,S005,52,15.07,0,0,31.43,1.37
2023-06-19,Delhi,S006,48,16.36,0,0,31.43,1.37
2023-06-19,Hyderabad,S001,43,10.16,0,0,26.19,0.37
2023-06-19,Hyderabad,S002,59,6.54,0,0,26.19,0.37
2023-06-19,Hyderabad,S003,63,15.96,0,0,26.19,0.37
2023-06-19,Hyderabad,S004,84,21.63,0,0,26.19,0.37
2023-06-19,Hyderabad,S005,81,15.12,0,0,26.19,0.37
2023-06-19,Hyderabad,S006,96,16.58,0,0,26.19,0.37
2023-06-19,Kolkata,S001,49,10.05,0,0,34.95,2.46
2023-06-19,Kolkata,S002,56,6.35,0,0,34.95,2.46
2023-06-19,Kolkata,S003,53,16.31,0,0,34.95,2.46
2023-06-19,Kolkata,S004,77,22.29,0,0,34.95,2.46
2023-06-19,Kolkata,S005,76,15.47,0,0,34.95,2.46
2023-06-19,Kolkata,S006,78,16.85,0,0,34.95,2.46
2023-06-19,Mumbai,S001,40,8.94,1,0,22.85,2.93
2023-06-19,Mumbai,S002,32,6.53,0,0,22.85,2.93
2023-06-19,Mumbai,S003,34,16.5,0,0,22.85,2.93
2023-06-19,Mumbai,S004,56,22.0,0,0,22.85,2.93
2023-06-19,Mumbai,S005,54,15.29,0,0,22.85,2.93
2023-06-19,Mumbai,S006,46,16.82,0,0,22.85,2.93
2023-06-26,Bengaluru,S001,41,10.06,0,0,27.12,0.0
2023-06-26,Bengaluru,S002,36,6.5,0,0,27.12,0.0
2023-06-26,Bengaluru,S003,47,15.98,0,0,27.12,0.0
2023-06-26,Bengaluru,S004,41,22.25,0,0,27.12,0.0
2023-06-26,Bengaluru,S005,47,14.98,0,0,27.12,0.0
2023-06-26,Bengaluru,S006,59,16.36,0,0,27.12,0.0
2023-06-26,Delhi,S001,26,10.08,0,0,27.31,0.98
2023-06-26,Delhi,S002,20,6.54,0,0,27.31,0.98
2023-06-26,Delhi,S003,34,14.48,1,0,27.31,0.98
2023-06-26,Delhi,S004,38,22.02,0,0,27.31,0.98
2023-06-26,Delhi,S005,32,15.48,0,0,27.31,0.98
2023-06-26,Delhi,S006,63,15.13,1,0,27.31,0.98
2023-06-26,Hyderabad,S001,45,10.04,0,0,24.9,0.96
2023-06-26,Hyderabad,S002,59,6.46,0,0,24.9,0.96
2023-06-26,Hyderabad,S003,53,15.96,0,0,24.9,0.96
2023-06-26,Hyderabad,S004,93,19.42,1,0,24.9,0.96
2023-06-26,Hyderabad,S005,66,15.0,0,0,24.9,0.96
2023-06-26,Hyderabad,S006,79,16.58,0,0,24.9,0.96
2023-06-26,Kolkata,S001,41,10.07,0,0,32.16,0.37
2023-06-26,Kolkata,S002,63,6.54,0,0,32.16,0.37
2023-06-26,Kolkata,S003,63,16.33,0,0,32.16,0.37
2023-06-26,Kolkata,S004,68,22.21,0,0,32.16,0.37
2023-06-26,Kolkata,S005,69,15.42,0,0,32.16,0.37
2023-06-26,Kolkata,S006,75,16.94,0,0,32.16,0.37
2023-06-26,Mumbai,S001,21,9.85,0,0,23.05,0.89
2023-06-26,Mumbai,S002,36,6.45,0,0,23.05,0.89
2023-06-26,Mumbai,S003,38,16.14,0,0,23.05,0.89
2023-06-26,Mumbai,S004,49,22.32,0,0,23.05,0.89
2023-06-26,Mumbai,S005,45,15.0,0,0,23.05,0.89
2023-06-26,Mumbai,S006,49,16.57,0,0,23.05,0.89
2023-07-03,Bengaluru,S001,34,9.8,0,0,27.36,2.43
2023-07-03,Bengaluru,S002,33,6.32,0,0,27.36,2.43
2023-07-03,Bengaluru,S003,60,16.25,0,0,27.36,2.43
2023-07-03,Bengaluru,S004,40,21.81,0,0,27.36,2.43
2023-07-03,Bengaluru,S005,52,15.06,0,0,27.36,2.43
2023-07-03,Bengaluru,S006,65,16.7,0,0,27.36,2.43
2023-07-03,Delhi,S001,20,9.9,0,0,28.22,0.0
2023-07-03,Delhi,S002,21,6.36,0,0,28.22,0.0
2023-07-03,Delhi,S003,33,16.34,0,0,28.22,0.0
2023-07-03,Delhi,S004,30,21.53,0,0,28.22,0.0
2023-07-03,Delhi,S005,50,13.83,1,0,28.22,0.0
2023-07-03,Delhi,S006,46,14.86,1,0,28.22,0.0
2023-07-03,Hyderabad,S001,48,9.88,0,0,24.29,0.0
2023-07-03,Hyderabad,S002,54,6.55,0,0,24.29,0.0
2023-07-03,Hyderabad,S003,64,16.08,0,0,24.29,0.0
2023-07-03,Hyderabad,S004,88,19.84,1,0,24.29,0.0
2023-07-03,Hyderabad,S005,77,15.49,0,0,24.29,0.0
2023-07-03,Hyderabad,S006,78,17.0,0,0,24.29,0.0
2023-07-03,Kolkata,S001,41,10.09,0,0,29.63,4.06
2023-07-03,Kolkata,S002,45,6.49,0,0,29.63,4.06
2023-07-03,Kolkata,S003,41,15.88,0,0,29.63,4.06
2023-07-03,Kolkata,S004,68,21.98,0,0,29.63,4.06
2023-07-03,Kolkata,S005,106,13.55,1,0,29.63,4.06
2023-07-03,Kolkata,S006,70,16.89,0,0,29.63,4.06
2023-07-03,Mumbai,S001,28,9.88,0,0,20.19,2.59
2023-07-03,Mumbai,S002,25,6.34,0,0,20.19,2.59
2023-07-03,Mumbai,S003,47,14.55,1,0,20.19,2.59
2023-07-03,Mumbai,S004,62,19.95,1,0,20.19,2.59
2023-07-03,Mumbai,S005,40,15.04,0,0,20.19,2.59
2023-07-03,Mumbai,S006,43,16.78,0,0,20.19,2.59
2023-07-10,Bengaluru,S001,25,9.83,0,0,26.85,2.79
2023-07-10,Bengaluru,S002,41,6.43,0,0,26.85,2.79
2023-07-10,Bengaluru,S003,59,14.73,1,0,26.85,2.79
2023-07-10,Bengaluru,S004,55,21.96,0,0,26.85,2.79
2023-07-10,Bengaluru,S005,58,15.33,0,0,26.85,2.79
